game,language,token,token_lower,origin_class,lineage_tags,in_tb_tokens,tb_key,tb_source_entity,in_filtered_dic_base,is_corpus_form,is_ghost_form,is_casing_inferred,source_base_words,assigned_flags,mandatory_flags_assigned,validated_flags_assigned,validated_flags_candidates,filter_status,filter_match_type,flag_evidence_summary,step4_related_bases,source_games,source_reports_count,source_rows_merged,origin_classes,filter_statuses,filter_match_types
DOFUS | RETRO | TOUCH | WAKFU,fr,Troma,troma,tb_only,tb_filtered_base,True,,,True,False,False,False,Troma,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH | WAKFU,4,4,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Tromatique,tromatique,tb_only,tb_filtered_base,True,,,True,False,False,False,Tromatique,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Tromatisant,tromatisant,tb_only,tb_filtered_base,True,,,True,False,False,False,Tromatisant,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS,fr,Tromblion,tromblion,tb_only,tb_filtered_base,True,,,True,False,False,False,Tromblion,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Trompe-flammes,trompe-flammes,tb_only,tb_filtered_base,True,,,True,False,False,False,Trompe-flammes,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Tromperelle,tromperelle,tb_only,tb_filtered_base,True,,,True,False,False,False,Tromperelle,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Tromplamor,tromplamor,tb_only,tb_filtered_base,True,,,True,False,False,False,Tromplamor,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
TOUCH,fr,Tromplosion,tromplosion,tb_only,tb_filtered_base,True,,,True,False,False,False,Tromplosion,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS,fr,Trompwette,trompwette,tb_only,tb_filtered_base,True,,,True,False,False,False,Trompwette,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | WAKFU,fr,Tron,tron,tb_only,tb_filtered_base,True,,,True,False,False,False,Tron,,,,,kept_neologism,,,,DOFUS | WAKFU,2,2,tb_only,kept_neologism,
DOFUS,fr,Troncage,troncage,tb_only,tb_filtered_base,True,,,True,False,False,False,Troncage,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Tronchon,tronchon,tb_only,tb_filtered_base,True,,,True,False,False,False,Tronchon,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Tronchoneuse,tronchoneuse,tb_only,tb_filtered_base,True,,,True,False,False,False,Tronchoneuse,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAVEN,fr,Troncophore,troncophore,tb_only,tb_filtered_base,True,,,True,False,False,False,Troncophore,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS,fr,Tronfleur,tronfleur,tb_only,tb_filtered_base,True,,,True,False,False,False,Tronfleur,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
TOUCH,fr,Tronjection,tronjection,tb_only,tb_filtered_base,True,,,True,False,False,False,Tronjection,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
WAVEN,fr,Tronk'Nid,tronk'nid,tb_only,tb_filtered_base,True,,,True,False,False,False,Tronk'Nid,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Tronkny,tronkny,tb_only,tb_filtered_base,True,,,True,False,False,False,Tronkny,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH | WAKFU,fr,Tronknyde,tronknyde,tb_only,tb_filtered_base,True,,,True,False,False,False,Tronknyde,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH | WAKFU,4,4,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Tronknydum,tronknydum,tb_only,tb_filtered_base,True,,,True,False,False,False,Tronknydum,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Tronkoblop,tronkoblop,tb_only,tb_filtered_base,True,,,True,False,False,False,Tronkoblop,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Tronkoneuz,tronkoneuz,tb_only,tb_filtered_base,True,,,True,False,False,False,Tronkoneuz,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS,fr,Tronquette,tronquette,tb_only,tb_filtered_base,True,,,True,False,False,False,Tronquette,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
TOUCH,fr,Trontectrice,trontectrice,tb_only,tb_filtered_base,True,,,True,False,False,False,Trontectrice,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS,fr,Tronçonnante,tronçonnante,tb_only,tb_filtered_base,True,,,True,False,False,False,Tronçonnante,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Trooblement,trooblement,tb_only,tb_filtered_base,True,,,True,False,False,False,Trooblement,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH | WAKFU | WAVEN,fr,Trool,trool,tb_only,tb_filtered_base,True,,,True,False,False,False,Trool | trool,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH | WAKFU | WAVEN,5,6,tb_only,kept_neologism,
WAKFU,fr,TroolBoBreaker,troolbobreaker,tb_only,tb_filtered_base,True,,,True,False,False,False,TroolBoBreaker,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,TroolBreaker,troolbreaker,tb_only,tb_filtered_base,True,,,True,False,False,False,TroolBreaker,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Troolement,troolement,tb_only,tb_filtered_base,True,,,True,False,False,False,Troolement,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Troolesque,troolesque,tb_only,tb_filtered_base,True,,,True,False,False,False,Troolesque,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Troolesques,troolesques,tb_only,tb_filtered_base,True,,,True,False,False,False,Troolesques,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Trooleur,trooleur,tb_only,tb_filtered_base,True,,,True,False,False,False,Trooleur,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO,fr,Troolex,troolex,tb_only,tb_filtered_base,True,,,True,False,False,False,Troolex,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,fr,Troolgnole,troolgnole,tb_only,tb_filtered_base,True,,,True,False,False,False,Troolgnole,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | WAKFU,fr,Troolgrodyte,troolgrodyte,tb_only,tb_filtered_base,True,,,True,False,False,False,Troolgrodyte | troolgrodyte,,,,,kept_neologism,,,,DOFUS | WAKFU,2,3,tb_only,kept_neologism,
WAKFU,fr,TroolHunter,troolhunter,tb_only,tb_filtered_base,True,,,True,False,False,False,TroolHunter,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
TOUCH,fr,Trooligophrène,trooligophrène,tb_only,tb_filtered_base,True,,,True,False,False,False,Trooligophrène,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS,fr,Trooliste,trooliste,tb_only,tb_filtered_base,True,,,True,False,False,False,Trooliste,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Troolito,troolito,tb_only,tb_filtered_base,True,,,True,False,False,False,Troolito,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Troolituri,troolituri,tb_only,tb_filtered_base,True,,,True,False,False,False,Troolituri,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Troolk,troolk,tb_only,tb_filtered_base,True,,,True,False,False,False,Troolk,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Trooll,trooll,tb_only,tb_filtered_base,True,,,True,False,False,False,Trooll | trooll,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,6,tb_only,kept_neologism,
DOFUS,fr,Troollage,troollage,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollage,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Troollahonte,troollahonte,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollahonte,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Troollaraj,troollaraj,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollaraj,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Troollement,troollement,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollement,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Troollesque,troollesque,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollesque,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS,fr,Troollette,troollette,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollette,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Troollfesse,troollfesse,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollfesse,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
TOUCH,fr,Troollibernation,troollibernation,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollibernation,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS,fr,Troollibre,troollibre,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollibre,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
TOUCH,fr,Troollibrius,troollibrius,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollibrius,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS,fr,Troolligark,troolligark,tb_only,tb_filtered_base,True,,,True,False,False,False,Troolligark,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
TOUCH,fr,Troolligophrène,troolligophrène,tb_only,tb_filtered_base,True,,,True,False,False,False,Troolligophrène,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Troollogram,troollogram,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollogram,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Troolloin,troolloin,tb_only,tb_filtered_base,True,,,True,False,False,False,Troolloin,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
TOUCH,fr,Troollolens,troollolens,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollolens,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS,fr,Troollolo,troollolo,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollolo,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Troollooportation,troollooportation,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollooportation,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Troollpoline,troollpoline,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollpoline,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Troolls,troolls,tb_only,tb_filtered_base,True,,,True,False,False,False,Troolls | troolls,,,,,kept_neologism,,,,DOFUS | TOUCH,2,3,tb_only,kept_neologism,
DOFUS,fr,Troollseum,troollseum,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollseum,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Troollz,troollz,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollz,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Troolléolé,troolléolé,tb_only,tb_filtered_base,True,,,True,False,False,False,Troolléolé,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
TOUCH,fr,Troollérance,troollérance,tb_only,tb_filtered_base,True,,,True,False,False,False,Troollérance,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
WAKFU,fr,Troolmoogrr,troolmoogrr,tb_only,tb_filtered_base,True,,,True,False,False,False,Troolmoogrr,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
TOUCH,fr,Troololens,troololens,tb_only,tb_filtered_base,True,,,True,False,False,False,Troololens,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS,fr,Troololol,troololol,tb_only,tb_filtered_base,True,,,True,False,False,False,Troololol,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Trooloton,trooloton,tb_only,tb_filtered_base,True,,,True,False,False,False,Trooloton,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,troolotons,troolotons,tb_only,tb_filtered_base,True,,,True,False,False,False,troolotons,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Troolvérisation,troolvérisation,tb_only,tb_filtered_base,True,,,True,False,False,False,Troolvérisation,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Trooyé,trooyé,tb_only,tb_filtered_base,True,,,True,False,False,False,Trooyé,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS,fr,Tropeur,tropeur,tb_only,tb_filtered_base,True,,,True,False,False,False,Tropeur,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Trophus,trophus,tb_only,tb_filtered_base,True,,,True,False,False,False,Trophus,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Tropicape,tropicape,tb_only,tb_filtered_base,True,,,True,False,False,False,Tropicape,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Tropie,tropie,tb_only,tb_filtered_base,True,,,True,False,False,False,Tropie,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Tropikes,tropikes,tb_only,tb_filtered_base,True,,,True,False,False,False,Tropikes,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Tropikoko,tropikoko,tb_only,tb_filtered_base,True,,,True,False,False,False,Tropikoko,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Tropikokos,tropikokos,tb_only,tb_filtered_base,True,,,True,False,False,False,Tropikokos,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Tropiliane,tropiliane,tb_only,tb_filtered_base,True,,,True,False,False,False,Tropiliane,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Tropiquant,tropiquant,tb_only,tb_filtered_base,True,,,True,False,False,False,Tropiquant,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Tropiquante,tropiquante,tb_only,tb_filtered_base,True,,,True,False,False,False,Tropiquante,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Trotarte,trotarte,tb_only,tb_filtered_base,True,,,True,False,False,False,Trotarte,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
TOUCH,fr,Trotoxi,trotoxi,tb_only,tb_filtered_base,True,,,True,False,False,False,Trotoxi,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS,fr,Troublefette,troublefette,tb_only,tb_filtered_base,True,,,True,False,False,False,Troublefette,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Troud,troud,tb_only,tb_filtered_base,True,,,True,False,False,False,Troud,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Troud'ver,troud'ver,tb_only,tb_filtered_base,True,,,True,False,False,False,Troud'ver,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Trouffe,trouffe,tb_only,tb_filtered_base,True,,,True,False,False,False,Trouffe,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Trouffion,trouffion,tb_only,tb_filtered_base,True,,,True,False,False,False,Trouffion,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,trouffions,trouffions,tb_only,tb_filtered_base,True,,,True,False,False,False,trouffions,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Troumf,troumf,tb_only,tb_filtered_base,True,,,True,False,False,False,Troumf,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Troutroubheu,troutroubheu,tb_only,tb_filtered_base,True,,,True,False,False,False,Troutroubheu,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Trouvetou,trouvetou,tb_only,tb_filtered_base,True,,,True,False,False,False,Trouvetou,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Trouvetrou,trouvetrou,tb_only,tb_filtered_base,True,,,True,False,False,False,Trouvetrou,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH | WAKFU,fr,Troyle,troyle,tb_only,tb_filtered_base,True,,,True,False,False,False,Troyle,,,,,kept_neologism,,,,DOFUS | TOUCH | WAKFU,3,3,tb_only,kept_neologism,
WAKFU,fr,Tru,tru,tb_only,tb_filtered_base,True,,,True,False,False,False,Tru,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO,fr,Trubien,trubien,tb_only,tb_filtered_base,True,,,True,False,False,False,Trubien,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,fr,Truch,truch,tb_only,tb_filtered_base,True,,,True,False,False,False,Truch,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Truch'Amulette,truch'amulette,tb_only,tb_filtered_base,True,,,True,False,False,False,Truch'Amulette,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Truch'Anneau,truch'anneau,tb_only,tb_filtered_base,True,,,True,False,False,False,Truch'Anneau,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Truch'Arc,truch'arc,tb_only,tb_filtered_base,True,,,True,False,False,False,Truch'Arc,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Truch'Bottes,truch'bottes,tb_only,tb_filtered_base,True,,,True,False,False,False,Truch'Bottes,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Truch'Cape,truch'cape,tb_only,tb_filtered_base,True,,,True,False,False,False,Truch'Cape,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Truch'Ceinture,truch'ceinture,tb_only,tb_filtered_base,True,,,True,False,False,False,Truch'Ceinture,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Truch'Coiffe,truch'coiffe,tb_only,tb_filtered_base,True,,,True,False,False,False,Truch'Coiffe,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Truch'Epaulettes,truch'epaulettes,tb_only,tb_filtered_base,True,,,True,False,False,False,Truch'Epaulettes,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Truch'Erminator,truch'erminator,tb_only,tb_filtered_base,True,,,True,False,False,False,Truch'Erminator,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Truch'Plastron,truch'plastron,tb_only,tb_filtered_base,True,,,True,False,False,False,Truch'Plastron,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Truch'ton,truch'ton,tb_only,tb_filtered_base,True,,,True,False,False,False,Truch'ton,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Truchage,truchage,tb_only,tb_filtered_base,True,,,True,False,False,False,Truchage,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | WAKFU,fr,Truche,truche,tb_only,tb_filtered_base,True,,,True,False,False,False,Truche | truche,,,,,kept_neologism,,,,DOFUS | WAKFU,2,3,tb_only,kept_neologism,
WAKFU,fr,Truchemuche,truchemuche,tb_only,tb_filtered_base,True,,,True,False,False,False,Truchemuche,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Truchenrut,truchenrut,tb_only,tb_filtered_base,True,,,True,False,False,False,Truchenrut,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Trucherie,trucherie,tb_only,tb_filtered_base,True,,,True,False,False,False,Trucherie,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | WAKFU,fr,Truches,truches,tb_only,tb_filtered_base,True,,,True,False,False,False,Truches | truches,,,,,kept_neologism,,,,DOFUS | WAKFU,2,3,tb_only,kept_neologism,
WAKFU,fr,Truchesque,truchesque,tb_only,tb_filtered_base,True,,,True,False,False,False,Truchesque,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Truchesques,truchesques,tb_only,tb_filtered_base,True,,,True,False,False,False,Truchesques,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Truchidage,truchidage,tb_only,tb_filtered_base,True,,,True,False,False,False,Truchidage,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Truchideur,truchideur,tb_only,tb_filtered_base,True,,,True,False,False,False,Truchideur,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Truchière,truchière,tb_only,tb_filtered_base,True,,,True,False,False,False,Truchière,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Truchlier,truchlier,tb_only,tb_filtered_base,True,,,True,False,False,False,Truchlier,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Truchmuche,truchmuche,tb_only,tb_filtered_base,True,,,True,False,False,False,Truchmuche,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | WAKFU,fr,Truchon,truchon,tb_only,tb_filtered_base,True,,,True,False,False,False,Truchon,,,,,kept_neologism,,,,DOFUS | WAKFU,2,2,tb_only,kept_neologism,
DOFUS,fr,Truchtine,truchtine,tb_only,tb_filtered_base,True,,,True,False,False,False,Truchtine,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Truchulement,truchulement,tb_only,tb_filtered_base,True,,,True,False,False,False,Truchulement,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Truché,truché,tb_only,tb_filtered_base,True,,,True,False,False,False,Truché,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Truchépée,truchépée,tb_only,tb_filtered_base,True,,,True,False,False,False,Truchépée,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Trudik,trudik,tb_only,tb_filtered_base,True,,,True,False,False,False,Trudik,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Truduk,truduk,tb_only,tb_filtered_base,True,,,True,False,False,False,Truduk,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Trufferie,trufferie,tb_only,tb_filtered_base,True,,,True,False,False,False,Trufferie,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Truffeuse,truffeuse,tb_only,tb_filtered_base,True,,,True,False,False,False,Truffeuse,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Truffo,truffo,tb_only,tb_filtered_base,True,,,True,False,False,False,Truffo,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH | WAKFU,fr,Truhan,truhan,tb_only,tb_filtered_base,True,,,True,False,False,False,Truhan,,,,,kept_neologism,,,,DOFUS | TOUCH | WAKFU,3,3,tb_only,kept_neologism,
RETRO | TOUCH,fr,Truheh,truheh,tb_only,tb_filtered_base,True,,,True,False,False,False,Truheh,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Truire,truire,tb_only,tb_filtered_base,True,,,True,False,False,False,Truire,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Truithon,truithon,tb_only,tb_filtered_base,True,,,True,False,False,False,Truithon,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Truithons,truithons,tb_only,tb_filtered_base,True,,,True,False,False,False,Truithons,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Truk,truk,tb_only,tb_filtered_base,True,,,True,False,False,False,Truk,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Truki,truki,tb_only,tb_filtered_base,True,,,True,False,False,False,Truki,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
